gpsWeek	gpsTow	day	mon	year	hour	min	sec	ecef_x_m	ecef_y_m	ecef_z_m	enlem_deg	boylam_deg	irtifa_m_msl	irtifa_m_ell
2169	463768.003000	6	8	2021	8	49	28	4208115.744000	2335567.561000	4171637.426000	41.1426	29.3709	144.691000	182.065000
2169	463769.003000	6	8	2021	8	49	29	4208115.673000	2335567.550000	4171637.299000	41.1436	29.3809	144.483000	181.857000
2169	463770.003000	6	8	2021	8	49	30	4208115.593000	2335567.506000	4171637.048000	41.1446	29.3909	144.305000	181.680000
2169	463771.003000	6	8	2021	8	49	31	4208115.471000	2335567.435000	4171636.945000	41.1456	29.4009	144.159000	181.542000
2169	463772.003000	6	8	2021	8	49	32	4208115.385000	2335567.447000	4171636.931000	41.1466	29.4109	144.060000	181.443000
2169	463773.003000	6	8	2021	8	49	33	4208115.402000	2335567.452000	4171636.786000	41.1476	29.4209	143.948000	181.332000
2169	463774.003000	6	8	2021	8	49	34	4208115.292000	2335567.407000	4171636.664000	41.1486	29.4309	143.863000	181.238000
2169	463775.003000	6	8	2021	8	49	35	4208115.301000	2335567.419000	4171636.676000	41.1496	29.4409	143.778000	181.153000
2169	463776.003000	6	8	2021	8	49	36	4208115.252000	2335567.340000	4171636.585000	41.1506	29.4509	143.712000	181.086000
2169	463777.003000	6	8	2021	8	49	37	4208115.279000	2335567.371000	4171636.504000	41.1516	29.4609	143.646000	181.030000
2169	463778.003000	6	8	2021	8	49	38	4208115.200000	2335567.289000	4171636.438000	41.1526	29.4709	143.606000	180.980000
2169	463779.003000	6	8	2021	8	49	39	4208115.185000	2335567.311000	4171636.409000	41.1536	29.4809	143.513000	180.887000
2169	463780.003000	6	8	2021	8	49	40	4208115.194000	2335567.245000	4171636.262000	41.1546	29.4909	143.466000	180.840000
2169	463781.003000	6	8	2021	8	49	41	4208115.236000	2335567.288000	4171636.316000	41.1556	29.5009	143.457000	180.831000
2169	463782.003000	6	8	2021	8	49	42	4208115.196000	2335567.303000	4171636.220000	41.1566	29.5109	143.444000	180.827000
2169	463783.003000	6	8	2021	8	49	43	4208115.206000	2335567.265000	4171636.221000	41.1576	29.5209	143.462000	180.845000
2169	463784.003000	6	8	2021	8	49	44	4208115.286000	2335567.317000	4171636.283000	41.1586	29.5309	143.511000	180.885000
2169	463785.003000	6	8	2021	8	49	45	4208115.246000	2335567.265000	4171636.332000	41.1596	29.5409	143.560000	180.943000
2169	463786.003000	6	8	2021	8	49	46	4208115.391000	2335567.347000	4171636.464000	41.1606	29.5509	143.674000	181.057000
2169	463787.003000	6	8	2021	8	49	47	4208115.418000	2335567.314000	4171636.535000	41.1616	29.5609	143.794000	181.177000
2169	463788.003000	6	8	2021	8	49	48	4208115.509000	2335567.359000	4171636.678000	41.1626	29.5709	143.923000	181.297000
2169	463789.003000	6	8	2021	8	49	49	4208115.526000	2335567.332000	4171636.746000	41.1636	29.5809	144.049000	181.424000
2169	463790.003000	6	8	2021	8	49	50	4208115.578000	2335567.432000	4171636.894000	41.1646	29.5909	144.179000	181.553000
2169	463791.003000	6	8	2021	8	49	51	4208115.650000	2335567.365000	4171637.109000	41.1656	29.6009	144.350000	181.725000
2169	463792.003000	6	8	2021	8	49	52	4208115.715000	2335567.378000	4171637.208000	41.1666	29.6109	144.477000	181.860000
2169	463793.003000	6	8	2021	8	49	53	4208115.834000	2335567.386000	4171637.365000	41.1676	29.6209	144.592000	181.966000
2169	463794.003000	6	8	2021	8	49	54	4208115.833000	2335567.458000	4171637.427000	41.1686	29.6309	144.694000	182.077000
2169	463795.003000	6	8	2021	8	49	55	4208115.947000	2335567.402000	4171637.533000	41.1696	29.6409	144.825000	182.199000
2169	463796.003000	6	8	2021	8	49	56	4208115.929000	2335567.467000	4171637.670000	41.1706	29.6509	144.941000	182.316000
2169	463797.003000	6	8	2021	8	49	57	4208116.052000	2335567.414000	4171637.805000	41.1716	29.6609	145.065000	182.448000
2169	463798.003000	6	8	2021	8	49	58	4208116.055000	2335567.419000	4171637.998000	41.1726	29.6709	145.174000	182.548000
2169	463799.003000	6	8	2021	8	49	59	4208116.140000	2335567.403000	4171637.952000	41.1736	29.6809	145.213000	182.596000
2169	463800.003000	6	8	2021	8	50	0	4208116.120000	2335567.394000	4171638.037000	41.1746	29.6909	145.288000	182.671000
2169	463801.003000	6	8	2021	8	50	1	4208116.164000	2335567.436000	4171638.094000	41.1756	29.7009	145.358000	182.741000
2169	463802.003000	6	8	2021	8	50	2	4208116.195000	2335567.399000	4171638.196000	41.1766	29.7109	145.401000	182.775000
2169	463803.003000	6	8	2021	8	50	3	4208116.267000	2335567.437000	4171638.175000	41.1776	29.7209	145.448000	182.823000
2169	463804.003000	6	8	2021	8	50	4	4208116.294000	2335567.433000	4171638.322000	41.1786	29.7309	145.531000	182.914000
2169	463805.003000	6	8	2021	8	50	5	4208116.302000	2335567.439000	4171638.143000	41.1796	29.7409	145.482000	182.856000
2169	463806.003000	6	8	2021	8	50	6	4208116.341000	2335567.493000	4171638.087000	41.1806	29.7509	145.463000	182.846000
2169	463807.003000	6	8	2021	8	50	7	4208116.394000	2335567.438000	4171638.062000	41.1816	29.7609	145.490000	182.873000
2169	463808.003000	6	8	2021	8	50	8	4208116.336000	2335567.428000	4171638.064000	41.1826	29.7709	145.453000	182.828000
2169	463809.003000	6	8	2021	8	50	9	4208116.378000	2335567.433000	4171638.042000	41.1836	29.7809	145.416000	182.790000
2169	463810.003000	6	8	2021	8	50	10	4208116.304000	2335567.450000	4171638.109000	41.1846	29.7909	145.443000	182.817000
2169	463811.003000	6	8	2021	8	50	11	4208116.362000	2335567.460000	4171638.102000	41.1856	29.8009	145.440000	182.814000
2169	463812.003000	6	8	2021	8	50	12	4208116.326000	2335567.416000	4171638.092000	41.1866	29.8109	145.433000	182.807000
2169	463813.003000	6	8	2021	8	50	13	4208116.353000	2335567.441000	4171638.034000	41.1876	29.8209	145.414000	182.788000
2169	463814.003000	6	8	2021	8	50	14	4208116.322000	2335567.456000	4171637.943000	41.1886	29.8309	145.356000	182.730000
2169	463815.003000	6	8	2021	8	50	15	4208116.369000	2335567.431000	4171637.910000	41.1896	29.8409	145.324000	182.698000
2169	463816.003000	6	8	2021	8	50	16	4208116.332000	2335567.362000	4171637.827000	41.1906	29.8509	145.262000	182.636000
2169	463817.003000	6	8	2021	8	50	17	4208116.343000	2335567.360000	4171637.777000	41.1916	29.8609	145.222000	182.605000
2169	463818.003000	6	8	2021	8	50	18	4208116.338000	2335567.404000	4171637.706000	41.1926	29.8709	145.173000	182.556000
2169	463819.003000	6	8	2021	8	50	19	4208116.298000	2335567.347000	4171637.634000	41.1936	29.8809	145.121000	182.495000
2169	463820.003000	6	8	2021	8	50	20	4208116.284000	2335567.330000	4171637.612000	41.1946	29.8909	145.075000	182.449000
2169	463821.003000	6	8	2021	8	50	21	4208116.310000	2335567.369000	4171637.521000	41.1956	29.9009	145.029000	182.412000
2169	463822.003000	6	8	2021	8	50	22	4208116.336000	2335567.371000	4171637.450000	41.1966	29.9109	144.984000	182.358000
2169	463823.003000	6	8	2021	8	50	23	4208116.350000	2335567.301000	4171637.362000	41.1976	29.9209	144.937000	182.311000
2169	463824.003000	6	8	2021	8	50	24	4208116.400000	2335567.357000	4171637.240000	41.1986	29.9309	144.897000	182.280000
2169	463825.003000	6	8	2021	8	50	25	4208116.363000	2335567.295000	4171637.211000	41.1996	29.9409	144.880000	182.264000
2169	463826.003000	6	8	2021	8	50	26	4208116.383000	2335567.336000	4171637.123000	41.2006	29.9509	144.814000	182.189000
2169	463827.003000	6	8	2021	8	50	27	4208116.424000	2335567.322000	4171637.044000	41.2016	29.9609	144.777000	182.160000
2169	463828.003000	6	8	2021	8	50	28	4208116.423000	2335567.299000	4171637.050000	41.2026	29.9709	144.763000	182.146000
2169	463829.003000	6	8	2021	8	50	29	4208116.476000	2335567.373000	4171636.989000	41.2036	29.9809	144.842000	182.217000
2169	463830.003000	6	8	2021	8	50	30	4208116.652000	2335567.396000	4171637.079000	41.2046	29.9909	144.947000	182.331000
2169	463831.003000	6	8	2021	8	50	31	4208116.725000	2335567.416000	4171637.090000	41.2056	30.0009	145.015000	182.390000
2169	463832.003000	6	8	2021	8	50	32	4208116.699000	2335567.453000	4171636.975000	41.2066	30.0109	144.980000	182.363000
2169	463833.003000	6	8	2021	8	50	33	4208116.868000	2335567.496000	4171637.157000	41.2076	30.0209	145.160000	182.534000
2169	463834.003000	6	8	2021	8	50	34	4208116.984000	2335567.473000	4171637.029000	41.2086	30.0309	145.160000	182.535000
2169	463835.003000	6	8	2021	8	50	35	4208116.978000	2335567.478000	4171636.968000	41.2096	30.0409	145.165000	182.548000
2169	463836.003000	6	8	2021	8	50	36	4208117.101000	2335567.525000	4171636.803000	41.2106	30.0509	145.121000	182.504000
2169	463837.003000	6	8	2021	8	50	37	4208117.112000	2335567.472000	4171636.693000	41.2116	30.0609	145.057000	182.441000
2169	463838.003000	6	8	2021	8	50	38	4208117.207000	2335567.392000	4171636.718000	41.2126	30.0709	145.099000	182.473000
2169	463839.003000	6	8	2021	8	50	39	4208117.244000	2335567.357000	4171636.841000	41.2136	30.0809	145.195000	182.570000
2169	463840.003000	6	8	2021	8	50	40	4208117.205000	2335567.341000	4171636.924000	41.2146	30.0909	145.218000	182.592000
2169	463841.003000	6	8	2021	8	50	41	4208117.275000	2335567.364000	4171637.175000	41.2156	30.1009	145.446000	182.830000
2169	463842.003000	6	8	2021	8	50	42	4208117.354000	2335567.321000	4171637.234000	41.2166	30.1109	145.490000	182.873000
2169	463843.003000	6	8	2021	8	50	43	4208117.364000	2335567.329000	4171637.355000	41.2176	30.1209	145.604000	182.987000
2169	463844.003000	6	8	2021	8	50	44	4208117.420000	2335567.300000	4171637.374000	41.2186	30.1309	145.669000	183.043000
2169	463845.003000	6	8	2021	8	50	45	4208117.537000	2335567.385000	4171637.465000	41.2196	30.1409	145.775000	183.158000
2169	463846.003000	6	8	2021	8	50	46	4208117.601000	2335567.434000	4171637.508000	41.2206	30.1509	145.858000	183.232000
2169	463847.003000	6	8	2021	8	50	47	4208117.664000	2335567.449000	4171637.423000	41.2216	30.1609	145.894000	183.277000
2169	463848.003000	6	8	2021	8	50	48	4208117.688000	2335567.471000	4171637.424000	41.2226	30.1709	145.885000	183.269000
2169	463849.003000	6	8	2021	8	50	49	4208117.681000	2335567.482000	4171637.329000	41.2236	30.1809	145.890000	183.264000
2169	463850.003000	6	8	2021	8	50	50	4208117.729000	2335567.463000	4171637.276000	41.2246	30.1909	145.865000	183.239000
2169	463851.003000	6	8	2021	8	50	51	4208117.755000	2335567.550000	4171637.278000	41.2256	30.2009	145.876000	183.251000
2169	463852.003000	6	8	2021	8	50	52	4208117.802000	2335567.507000	4171637.329000	41.2266	30.2109	145.933000	183.317000
2169	463853.003000	6	8	2021	8	50	53	4208117.827000	2335567.562000	4171637.264000	41.2276	30.2209	145.965000	183.349000
2169	463854.003000	6	8	2021	8	50	54	4208117.880000	2335567.567000	4171637.299000	41.2286	30.2309	146.034000	183.408000
2169	463855.003000	6	8	2021	8	50	55	4208117.940000	2335567.550000	4171637.378000	41.2296	30.2409	146.081000	183.455000
2169	463856.003000	6	8	2021	8	50	56	4208117.906000	2335567.549000	4171637.395000	41.2306	30.2509	146.116000	183.499000
2169	463857.003000	6	8	2021	8	50	57	4208117.915000	2335567.553000	4171637.462000	41.2316	30.2609	146.167000	183.541000
2169	463858.003000	6	8	2021	8	50	58	4208117.931000	2335567.558000	4171637.541000	41.2326	30.2709	146.225000	183.599000
2169	463859.003000	6	8	2021	8	50	59	4208117.968000	2335567.618000	4171637.550000	41.2336	30.2809	146.253000	183.627000
2169	463860.003000	6	8	2021	8	51	0	4208117.927000	2335567.551000	4171637.558000	41.2346	30.2909	146.237000	183.620000
2169	463861.003000	6	8	2021	8	51	1	4208117.895000	2335567.630000	4171637.561000	41.2356	30.3009	146.228000	183.611000
2169	463862.003000	6	8	2021	8	51	2	4208117.910000	2335567.552000	4171637.583000	41.2366	30.3109	146.242000	183.625000
2169	463863.003000	6	8	2021	8	51	3	4208117.937000	2335567.571000	4171637.594000	41.2376	30.3209	146.230000	183.613000
2169	463864.003000	6	8	2021	8	51	4	4208117.861000	2335567.599000	4171637.592000	41.2386	30.3309	146.223000	183.597000
2169	463865.003000	6	8	2021	8	51	5	4208117.887000	2335567.560000	4171637.555000	41.2396	30.3409	146.172000	183.555000
2169	463866.003000	6	8	2021	8	51	6	4208117.897000	2335567.613000	4171637.564000	41.2406	30.3509	146.172000	183.546000
2169	463867.003000	6	8	2021	8	51	7	4208117.872000	2335567.625000	4171637.530000	41.2416	30.3609	146.152000	183.535000
2169	463868.003000	6	8	2021	8	51	8	4208117.839000	2335567.653000	4171637.480000	41.2426	30.3709	146.150000	183.533000
2169	463869.003000	6	8	2021	8	51	9	4208117.833000	2335567.688000	4171637.548000	41.2436	30.3809	146.151000	183.525000
2169	463870.003000	6	8	2021	8	51	10	4208117.827000	2335567.648000	4171637.616000	41.2446	30.3909	146.177000	183.560000
2169	463871.003000	6	8	2021	8	51	11	4208117.837000	2335567.698000	4171637.538000	41.2456	30.4009	146.175000	183.559000
2169	463872.003000	6	8	2021	8	51	12	4208117.884000	2335567.733000	4171637.564000	41.2466	30.4109	146.181000	183.555000
2169	463873.003000	6	8	2021	8	51	13	4208117.870000	2335567.706000	4171637.512000	41.2476	30.4209	146.194000	183.569000
2169	463874.003000	6	8	2021	8	51	14	4208117.866000	2335567.784000	4171637.466000	41.2486	30.4309	146.173000	183.556000
2169	463875.003000	6	8	2021	8	51	15	4208117.847000	2335567.809000	4171637.481000	41.2496	30.4409	146.153000	183.537000
2169	463876.003000	6	8	2021	8	51	16	4208117.846000	2335567.866000	4171637.327000	41.2506	30.4509	146.121000	183.505000
2169	463877.003000	6	8	2021	8	51	17	4208117.928000	2335567.880000	4171637.321000	41.2516	30.4609	146.131000	183.505000
2169	463878.003000	6	8	2021	8	51	18	4208117.926000	2335567.894000	4171637.322000	41.2526	30.4709	146.146000	183.529000
2169	463879.003000	6	8	2021	8	51	19	4208117.996000	2335567.965000	4171637.329000	41.2536	30.4809	146.195000	183.578000
2169	463880.003000	6	8	2021	8	51	20	4208118.022000	2335567.912000	4171637.262000	41.2546	30.4909	146.229000	183.604000
2169	463881.003000	6	8	2021	8	51	21	4208118.017000	2335567.977000	4171637.328000	41.2556	30.5009	146.248000	183.622000
2169	463882.003000	6	8	2021	8	51	22	4208118.047000	2335567.982000	4171637.350000	41.2566	30.5109	146.313000	183.687000
2169	463883.003000	6	8	2021	8	51	23	4208118.102000	2335568.072000	4171637.181000	41.2576	30.5209	146.254000	183.637000
2169	463884.003000	6	8	2021	8	51	24	4208118.109000	2335568.072000	4171637.056000	41.2586	30.5309	146.185000	183.569000
2169	463885.003000	6	8	2021	8	51	25	4208118.118000	2335568.119000	4171637.008000	41.2596	30.5409	146.165000	183.549000
2169	463886.003000	6	8	2021	8	51	26	4208118.179000	2335568.237000	4171636.883000	41.2606	30.5509	146.164000	183.547000
2169	463887.003000	6	8	2021	8	51	27	4208118.220000	2335568.278000	4171636.741000	41.2616	30.5609	146.123000	183.507000
2169	463888.003000	6	8	2021	8	51	28	4208118.271000	2335568.292000	4171636.757000	41.2626	30.5709	146.169000	183.552000
2169	463889.003000	6	8	2021	8	51	29	4208118.336000	2335568.326000	4171636.764000	41.2636	30.5809	146.243000	183.627000
2169	463890.003000	6	8	2021	8	51	30	4208118.433000	2335568.360000	4171636.630000	41.2646	30.5909	146.235000	183.618000
2169	463891.003000	6	8	2021	8	51	31	4208118.417000	2335568.436000	4171636.625000	41.2656	30.6009	146.228000	183.602000
2169	463892.003000	6	8	2021	8	51	32	4208118.475000	2335568.463000	4171636.538000	41.2666	30.6109	146.170000	183.544000
2169	463893.003000	6	8	2021	8	51	33	4208118.424000	2335568.513000	4171636.349000	41.2676	30.6209	146.094000	183.477000
2169	463894.003000	6	8	2021	8	51	34	4208118.438000	2335568.523000	4171636.297000	41.2686	30.6309	146.085000	183.459000
2169	463895.003000	6	8	2021	8	51	35	4208118.500000	2335568.493000	4171636.190000	41.2696	30.6409	146.007000	183.382000
2169	463896.003000	6	8	2021	8	51	36	4208118.440000	2335568.622000	4171636.048000	41.2706	30.6509	145.911000	183.286000
2169	463897.003000	6	8	2021	8	51	37	4208118.438000	2335568.667000	4171635.921000	41.2716	30.6609	145.846000	183.230000
2169	463898.003000	6	8	2021	8	51	38	4208118.456000	2335568.678000	4171635.811000	41.2726	30.6709	145.819000	183.194000
2169	463899.003000	6	8	2021	8	51	39	4208118.496000	2335568.760000	4171635.715000	41.2736	30.6809	145.773000	183.157000
2169	463900.003000	6	8	2021	8	51	40	4208118.504000	2335568.760000	4171635.558000	41.2746	30.6909	145.733000	183.117000
2169	463901.003000	6	8	2021	8	51	41	4208118.558000	2335568.895000	4171635.450000	41.2756	30.7009	145.689000	183.073000
2169	463902.003000	6	8	2021	8	51	42	4208118.552000	2335568.907000	4171635.310000	41.2766	30.7109	145.666000	183.049000
2169	463903.003000	6	8	2021	8	51	43	4208118.630000	2335568.952000	4171635.254000	41.2776	30.7209	145.607000	182.982000
2169	463904.003000	6	8	2021	8	51	44	4208118.641000	2335569.047000	4171635.058000	41.2786	30.7309	145.554000	182.928000
2169	463905.003000	6	8	2021	8	51	45	4208118.667000	2335569.043000	4171634.905000	41.2796	30.7409	145.478000	182.862000
2169	463906.003000	6	8	2021	8	51	46	4208118.653000	2335569.118000	4171634.737000	41.2806	30.7509	145.398000	182.782000
2169	463907.003000	6	8	2021	8	51	47	4208118.678000	2335569.189000	4171634.624000	41.2816	30.7609	145.385000	182.768000
2169	463908.003000	6	8	2021	8	51	48	4208118.720000	2335569.245000	4171634.534000	41.2826	30.7709	145.360000	182.735000
2169	463909.003000	6	8	2021	8	51	49	4208118.784000	2335569.342000	4171634.343000	41.2836	30.7809	145.303000	182.678000
2169	463910.003000	6	8	2021	8	51	50	4208118.832000	2335569.385000	4171634.165000	41.2846	30.7909	145.251000	182.626000
2169	463911.003000	6	8	2021	8	51	51	4208118.853000	2335569.405000	4171634.050000	41.2856	30.8009	145.189000	182.572000
2169	463912.003000	6	8	2021	8	51	52	4208118.890000	2335569.483000	4171633.885000	41.2866	30.8109	145.145000	182.528000
2169	463913.003000	6	8	2021	8	51	53	4208118.982000	2335569.528000	4171633.786000	41.2876	30.8209	145.114000	182.489000
2169	463914.003000	6	8	2021	8	51	54	4208118.991000	2335569.498000	4171633.801000	41.2886	30.8309	145.101000	182.476000
2169	463915.003000	6	8	2021	8	51	55	4208118.995000	2335569.516000	4171633.767000	41.2895	30.8409	145.097000	182.472000
2169	463916.003000	6	8	2021	8	51	56	4208118.977000	2335569.537000	4171633.695000	41.2906	30.8509	145.064000	182.439000
2169	463917.003000	6	8	2021	8	51	57	4208118.936000	2335569.478000	4171633.632000	41.2915	30.8609	145.004000	182.388000
2169	463918.003000	6	8	2021	8	51	58	4208118.934000	2335569.469000	4171633.579000	41.2925	30.8709	144.943000	182.318000
2169	463919.003000	6	8	2021	8	51	59	4208118.875000	2335569.494000	4171633.411000	41.2935	30.8809	144.832000	182.207000
2169	463920.003000	6	8	2021	8	52	0	4208118.862000	2335569.476000	4171633.328000	41.2945	30.8909	144.723000	182.097000
2169	463921.003000	6	8	2021	8	52	1	4208118.837000	2335569.434000	4171633.221000	41.2955	30.9009	144.639000	182.022000
2169	463922.003000	6	8	2021	8	52	2	4208118.751000	2335569.413000	4171633.119000	41.2965	30.9109	144.548000	181.931000
2169	463923.003000	6	8	2021	8	52	3	4208118.737000	2335569.404000	4171633.103000	41.2975	30.9209	144.513000	181.888000
2169	463924.003000	6	8	2021	8	52	4	4208118.740000	2335569.371000	4171633.060000	41.2985	30.9309	144.460000	181.844000
2169	463925.003000	6	8	2021	8	52	5	4208118.730000	2335569.371000	4171633.024000	41.2995	30.9409	144.375000	181.759000
2169	463926.003000	6	8	2021	8	52	6	4208118.621000	2335569.341000	4171632.962000	41.3005	30.9509	144.293000	181.668000
2169	463927.003000	6	8	2021	8	52	7	4208118.555000	2335569.311000	4171632.891000	41.3015	30.9609	144.220000	181.595000
2169	463928.003000	6	8	2021	8	52	8	4208118.492000	2335569.279000	4171632.765000	41.3025	30.9709	144.085000	181.460000
2169	463929.003000	6	8	2021	8	52	9	4208118.441000	2335569.213000	4171632.682000	41.3035	30.9809	143.954000	181.328000
2169	463930.003000	6	8	2021	8	52	10	4208118.342000	2335569.152000	4171632.561000	41.3045	30.9909	143.837000	181.211000
2169	463931.003000	6	8	2021	8	52	11	4208118.313000	2335569.115000	4171632.571000	41.3055	31.0009	143.736000	181.111000
2169	463932.003000	6	8	2021	8	52	12	4208118.248000	2335569.046000	4171632.603000	41.3065	31.0109	143.684000	181.058000
2169	463933.003000	6	8	2021	8	52	13	4208118.154000	2335568.960000	4171632.702000	41.3075	31.0209	143.644000	181.028000
2169	463934.003000	6	8	2021	8	52	14	4208118.104000	2335568.870000	4171632.635000	41.3086	31.0309	143.530000	180.905000
2169	463935.003000	6	8	2021	8	52	15	4208118.017000	2335568.798000	4171632.660000	41.3096	31.0409	143.464000	180.839000
2169	463936.003000	6	8	2021	8	52	16	4208117.936000	2335568.712000	4171632.735000	41.3106	31.0509	143.443000	180.826000
2169	463937.003000	6	8	2021	8	52	17	4208117.885000	2335568.644000	4171632.700000	41.3116	31.0609	143.392000	180.775000
2169	463938.003000	6	8	2021	8	52	18	4208117.807000	2335568.624000	4171632.749000	41.3126	31.0709	143.326000	180.710000
2169	463939.003000	6	8	2021	8	52	19	4208117.730000	2335568.616000	4171632.758000	41.3136	31.0809	143.293000	180.677000
2169	463940.003000	6	8	2021	8	52	20	4208117.718000	2335568.593000	4171632.797000	41.3146	31.0909	143.260000	180.635000
2169	463941.003000	6	8	2021	8	52	21	4208117.646000	2335568.473000	4171632.823000	41.3156	31.1009	143.209000	180.584000
2169	463942.003000	6	8	2021	8	52	22	4208117.543000	2335568.421000	4171632.897000	41.3166	31.1109	143.158000	180.542000
2169	463943.003000	6	8	2021	8	52	23	4208117.467000	2335568.425000	4171632.919000	41.3176	31.1209	143.125000	180.499000
2169	463944.003000	6	8	2021	8	52	24	4208117.424000	2335568.320000	4171632.850000	41.3186	31.1309	143.081000	180.455000
2169	463945.003000	6	8	2021	8	52	25	4208117.350000	2335568.305000	4171632.978000	41.3196	31.1409	143.091000	180.465000
2169	463946.003000	6	8	2021	8	52	26	4208117.260000	2335568.259000	4171632.958000	41.3206	31.1509	142.982000	180.366000
2169	463947.003000	6	8	2021	8	52	27	4208117.270000	2335568.270000	4171632.969000	41.3216	31.1609	143.016000	180.400000
2169	463948.003000	6	8	2021	8	52	28	4208117.159000	2335568.231000	4171633.011000	41.3226	31.1709	142.954000	180.328000
2169	463949.003000	6	8	2021	8	52	29	4208117.110000	2335568.222000	4171633.056000	41.3236	31.1809	142.933000	180.316000
2169	463950.003000	6	8	2021	8	52	30	4208117.014000	2335568.227000	4171633.033000	41.3246	31.1909	142.874000	180.258000
2169	463951.003000	6	8	2021	8	52	31	4208117.106000	2335568.195000	4171632.987000	41.3256	31.2009	142.901000	180.275000
2169	463952.003000	6	8	2021	8	52	32	4208117.093000	2335568.260000	4171632.878000	41.3266	31.2109	142.823000	180.207000
2169	463953.003000	6	8	2021	8	52	33	4208117.171000	2335568.301000	4171632.775000	41.3276	31.2209	142.804000	180.179000
2169	463954.003000	6	8	2021	8	52	34	4208117.163000	2335568.439000	4171632.632000	41.3286	31.2309	142.786000	180.161000
2169	463955.003000	6	8	2021	8	52	35	4208117.158000	2335568.500000	4171632.469000	41.3296	31.2409	142.728000	180.103000
2169	463956.003000	6	8	2021	8	52	36	4208117.171000	2335568.502000	4171632.417000	41.3306	31.2509	142.692000	180.076000
2169	463957.003000	6	8	2021	8	52	37	4208117.184000	2335568.539000	4171632.419000	41.3316	31.2609	142.654000	180.029000
2169	463958.003000	6	8	2021	8	52	38	4208117.165000	2335568.600000	4171632.278000	41.3326	31.2709	142.614000	179.988000
2169	463959.003000	6	8	2021	8	52	39	4208117.202000	2335568.614000	4171632.228000	41.3336	31.2809	142.616000	179.991000
2169	463960.003000	6	8	2021	8	52	40	4208117.289000	2335568.683000	4171632.202000	41.3346	31.2909	142.609000	179.993000
2169	463961.003000	6	8	2021	8	52	41	4208117.335000	2335568.738000	4171632.143000	41.3355	31.3009	142.654000	180.037000
2169	463962.003000	6	8	2021	8	52	42	4208117.293000	2335568.727000	4171632.112000	41.3366	31.3109	142.641000	180.015000
2169	463963.003000	6	8	2021	8	52	43	4208117.348000	2335568.730000	4171632.085000	41.3376	31.3209	142.669000	180.044000
2169	463964.003000	6	8	2021	8	52	44	4208117.419000	2335568.779000	4171632.103000	41.3385	31.3309	142.693000	180.077000
2169	463965.003000	6	8	2021	8	52	45	4208117.442000	2335568.814000	4171632.093000	41.3395	31.3409	142.734000	180.118000
2169	463966.003000	6	8	2021	8	52	46	4208117.467000	2335568.823000	4171632.186000	41.3405	31.3509	142.786000	180.161000
2169	463967.003000	6	8	2021	8	52	47	4208117.499000	2335568.829000	4171632.178000	41.3415	31.3609	142.852000	180.226000
2169	463968.003000	6	8	2021	8	52	48	4208117.610000	2335568.895000	4171632.094000	41.3425	31.3709	142.883000	180.257000
2169	463969.003000	6	8	2021	8	52	49	4208117.584000	2335568.946000	4171632.212000	41.3435	31.3809	142.953000	180.337000
2169	463970.003000	6	8	2021	8	52	50	4208117.638000	2335568.928000	4171632.230000	41.3445	31.3909	143.031000	180.405000
2169	463971.003000	6	8	2021	8	52	51	4208117.694000	2335568.909000	4171632.328000	41.3455	31.4009	143.086000	180.461000
2169	463972.003000	6	8	2021	8	52	52	4208117.753000	2335568.974000	4171632.349000	41.3465	31.4109	143.169000	180.543000
2169	463973.003000	6	8	2021	8	52	53	4208117.803000	2335568.988000	4171632.360000	41.3475	31.4209	143.228000	180.612000
2169	463974.003000	6	8	2021	8	52	54	4208117.831000	2335568.944000	4171632.396000	41.3485	31.4309	143.255000	180.639000
2169	463975.003000	6	8	2021	8	52	55	4208117.911000	2335568.991000	4171632.348000	41.3495	31.4409	143.277000	180.651000
2169	463976.003000	6	8	2021	8	52	56	4208117.872000	2335568.945000	4171632.382000	41.3505	31.4509	143.322000	180.706000
2169	463977.003000	6	8	2021	8	52	57	4208117.881000	2335568.961000	4171632.536000	41.3516	31.4609	143.370000	180.754000
2169	463978.003000	6	8	2021	8	52	58	4208117.884000	2335568.914000	4171632.589000	41.3526	31.4709	143.415000	180.798000
2169	463979.003000	6	8	2021	8	52	59	4208117.890000	2335568.923000	4171632.651000	41.3535	31.4809	143.448000	180.823000
2169	463980.003000	6	8	2021	8	53	0	4208117.907000	2335568.944000	4171632.592000	41.3546	31.4909	143.454000	180.837000
2169	463981.003000	6	8	2021	8	53	1	4208117.894000	2335568.965000	4171632.628000	41.3556	31.5009	143.472000	180.846000
2169	463982.003000	6	8	2021	8	53	2	4208117.873000	2335568.968000	4171632.723000	41.3566	31.5109	143.464000	180.848000
2169	463983.003000	6	8	2021	8	53	3	4208117.831000	2335568.956000	4171632.674000	41.3576	31.5209	143.463000	180.837000
2169	463984.003000	6	8	2021	8	53	4	4208117.817000	2335568.876000	4171632.682000	41.3586	31.5309	143.470000	180.844000
2169	463985.003000	6	8	2021	8	53	5	4208117.802000	2335568.910000	4171632.752000	41.3596	31.5409	143.470000	180.845000
2169	463986.003000	6	8	2021	8	53	6	4208117.757000	2335568.829000	4171632.852000	41.3606	31.5509	143.479000	180.854000
2169	463987.003000	6	8	2021	8	53	7	4208117.755000	2335568.826000	4171632.867000	41.3616	31.5609	143.491000	180.866000
